unit_nr,time_cycles,setting_1,setting_2,setting_3,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,RUL_raw,RUL
43,3,-0.0008,-0.0004,100.0,0.17401123,0.14094925,0.19526863,0.8214874,0.099121094,0.14035034,0.12382889,0.825943,0.13964844,0.18940735,0.19157791,0.19696426,0.78240585,0.82439804,204,125
43,4,0.001,-0.0003,100.0,0.15258789,0.14408875,0.21784401,0.8334427,0.10058594,0.13968277,0.13143158,0.8418274,0.14160156,0.18659973,0.22330093,0.20056534,0.80142593,0.8235283,203,125
43,5,-0.0041,0.0002,100.0,0.15396118,0.14592743,0.23166656,0.85220337,0.1015625,0.13832092,0.13349152,0.85380554,0.14697266,0.183918,0.24116135,0.2141304,0.8102684,0.8074875,202,125
43,6,-0.0005,-0.0005,100.0,0.17434692,0.15686035,0.24050903,0.87085724,0.10449219,0.13716125,0.13479996,0.8584442,0.1508789,0.18266678,0.24207687,0.22340393,0.8151741,0.7841835,201,125
43,7,-0.0006,0.0004,100.0,0.20602417,0.17725754,0.24267006,0.87879944,0.10888672,0.13679123,0.13658524,0.85624695,0.15136719,0.18328857,0.23452759,0.21988678,0.8187103,0.76420593,200,125
43,8,-0.0001,-0.0005,100.0,0.23950195,0.1977539,0.2308197,0.8689041,0.11328125,0.13695526,0.13680267,0.85136414,0.14501953,0.18483353,0.23202896,0.2039032,0.82094955,0.7554474,199,125
43,9,0.0045,-0.0001,100.0,0.26327515,0.20928192,0.20144272,0.8437805,0.115722656,0.13703156,0.13480377,0.8488922,0.13085938,0.18590164,0.24131393,0.1820221,0.8234787,0.7606621,198,125
43,10,0.0005,-0.0,100.0,0.26623535,0.21077728,0.1624527,0.8164902,0.119140625,0.13659668,0.13389969,0.8510742,0.11279297,0.18613052,0.2569809,0.1619072,0.82863617,0.77723694,197,125
43,11,0.0015,0.0002,100.0,0.24307251,0.20809555,0.12908936,0.8028183,0.125,0.13545609,0.13795853,0.8553772,0.096191406,0.18637466,0.2692833,0.14759445,0.83449936,0.79881287,196,125
43,12,0.0005,-0.0,100.0,0.19763184,0.20793152,0.11301422,0.8088608,0.13134766,0.13327026,0.14561462,0.8569641,0.08691406,0.18737793,0.275486,0.13768387,0.834507,0.8185425,195,125
43,13,-0.0034,0.0003,100.0,0.14300537,0.21258926,0.11577988,0.8256836,0.13720703,0.1296463,0.14987183,0.85443115,0.087402344,0.18859482,0.2804184,0.12817383,0.82434845,0.8317108,194,125
43,14,-0.0015,0.0003,100.0,0.09664917,0.21871567,0.12969208,0.83741,0.13867188,0.1248703,0.14479446,0.8517914,0.095214844,0.18847275,0.28790283,0.11848068,0.8074112,0.8362465,193,125
43,15,-0.0007,0.0002,100.0,0.073272705,0.22045135,0.14291573,0.8350601,0.1352539,0.12059021,0.13134003,0.8545685,0.104003906,0.1858406,0.29647446,0.11366272,0.79263306,0.8321495,192,125
43,16,-0.001,0.0002,100.0,0.0793457,0.21422195,0.14740562,0.8222275,0.12548828,0.11918259,0.1164093,0.86442566,0.10839844,0.18107224,0.3032074,0.11911774,0.78884125,0.82064056,191,125
43,17,-0.0024,-0.0004,100.0,0.1116333,0.20142746,0.14594269,0.80849457,0.11230469,0.12186813,0.10757446,0.877655,0.10546875,0.17615509,0.307415,0.13419342,0.80041504,0.804409,190,125
43,18,-0.0022,-0.0001,100.0,0.1581726,0.18754959,0.14972115,0.8000183,0.10205078,0.1276741,0.10850525,0.88793945,0.099121094,0.17346191,0.30929184,0.15234756,0.82416534,0.7887497,189,125
43,19,0.0035,0.0002,100.0,0.20101929,0.1784935,0.16632843,0.7965164,0.09765625,0.13433838,0.11733627,0.89108276,0.09375,0.17418289,0.30718613,0.16680908,0.8494034,0.7803154,188,125
43,20,-0.0,-0.0003,100.0,0.22198486,0.1759758,0.19108772,0.79463196,0.10107422,0.13999557,0.12832642,0.8879852,0.09423828,0.17773056,0.29793167,0.17499542,0.86424637,0.78196716,187,125
43,21,0.002,-0.0003,100.0,0.21246338,0.17612457,0.21126938,0.7917023,0.106933594,0.14401627,0.1365509,0.88342285,0.1015625,0.1823883,0.2797203,0.1790924,0.8635483,0.7896576,186,125
43,22,-0.0001,0.0002,100.0,0.18133545,0.1738472,0.21771622,0.78795624,0.111816406,0.14642715,0.14263535,0.8812866,0.11230469,0.18624878,0.25448227,0.1833229,0.8506241,0.7960777,185,125
43,23,0.0025,0.0001,100.0,0.15075684,0.16913223,0.21171188,0.7862625,0.11279297,0.14717102,0.15190125,0.88116455,0.125,0.18789291,0.22743225,0.1900177,0.83325195,0.7978058,184,125
43,24,-0.0045,-0.0005,100.0,0.13970947,0.16805649,0.20194626,0.7899399,0.111816406,0.14616776,0.16722488,0.88012695,0.13378906,0.18693924,0.20391846,0.19785309,0.819294,0.7983513,183,125
43,25,-0.0025,0.0003,100.0,0.1505127,0.17671585,0.19657707,0.7998047,0.11328125,0.14360428,0.18391418,0.87745667,0.13671875,0.18432617,0.18667603,0.20358276,0.81380844,0.8039818,182,125
43,26,-0.0008,0.0004,100.0,0.16955566,0.19473648,0.19789505,0.8140793,0.119140625,0.13978577,0.19314194,0.875412,0.13134766,0.18186188,0.17575836,0.2047615,0.817276,0.81707764,181,125
43,27,0.0033,-0.0002,100.0,0.1802063,0.21426773,0.20267296,0.83034515,0.12841797,0.13513565,0.1898117,0.8751831,0.12011719,0.18112564,0.17049408,0.20098877,0.8261528,0.8337822,180,125
43,28,0.0007,0.0001,100.0,0.17654419,0.22448349,0.20612717,0.8462753,0.13916016,0.13051987,0.17657852,0.8744354,0.107910156,0.18268967,0.17211151,0.19302368,0.83584976,0.84700394,179,125
43,29,0.0016,0.0001,100.0,0.16656494,0.2185173,0.20552063,0.85821533,0.14794922,0.12710571,0.16114044,0.8698273,0.099121094,0.18600845,0.18432999,0.18140793,0.84344864,0.85082245,178,125
43,30,0.0017,0.0003,100.0,0.16412354,0.19845963,0.20110321,0.8616333,0.15332031,0.12543488,0.150074,0.8607788,0.09863281,0.18971634,0.20881653,0.1677208,0.8477287,0.84353256,177,125
43,31,0.0014,-0.0,100.0,0.17648315,0.17396545,0.19488716,0.8550644,0.15478516,0.12520218,0.1441803,0.85025024,0.10498047,0.19205093,0.23903275,0.15780258,0.8477707,0.8284378,176,125
43,32,-0.0047,0.0003,100.0,0.19824219,0.15596008,0.18903732,0.84249115,0.1538086,0.12596893,0.13918686,0.84217834,0.11425781,0.19168854,0.26159668,0.16023636,0.8425827,0.81282806,175,125
43,33,-0.0007,0.0004,100.0,0.21487427,0.15151215,0.18551636,0.83013916,0.1484375,0.12761688,0.13167572,0.83877563,0.12060547,0.18891907,0.26638412,0.17832947,0.83221436,0.8051872,174,125
43,34,-0.0031,0.0004,100.0,0.21322632,0.1618042,0.18697166,0.82136536,0.14160156,0.12969589,0.12456131,0.8397522,0.12011719,0.18580627,0.25468445,0.20461655,0.8188286,0.8101921,173,125
43,35,-0.0042,-0.0004,100.0,0.19143677,0.18144608,0.19594574,0.81565857,0.13671875,0.13106155,0.12601471,0.843277,0.11767578,0.18447495,0.23651123,0.22558594,0.80667496,0.82481766,172,125
43,36,0.0005,-0.0001,100.0,0.1585083,0.20049667,0.2112999,0.81157684,0.13720703,0.13071442,0.14247131,0.84695435,0.11621094,0.18521881,0.22232819,0.23257065,0.80028534,0.8402176,171,125
43,37,0.0046,-0.0003,100.0,0.124694824,0.21004105,0.22629547,0.8086319,0.14208984,0.12885666,0.17208862,0.8486481,0.11767578,0.1865654,0.21883392,0.22792435,0.8016281,0.84700775,170,125
43,38,0.0023,-0.0004,100.0,0.0942688,0.20801926,0.23208427,0.8063202,0.14697266,0.12679291,0.2042656,0.84788513,0.119628906,0.18702698,0.22930145,0.22142792,0.8083801,0.8383064,169,125
43,39,-0.0029,-0.0001,100.0,0.06869507,0.2011795,0.2242794,0.80316925,0.1484375,0.12584305,0.22592545,0.8464813,0.12011719,0.18640137,0.25263596,0.22090149,0.8144722,0.8122368,168,125
43,40,-0.0004,0.0003,100.0,0.05291748,0.20104599,0.2069645,0.79756165,0.14697266,0.12639618,0.23015594,0.8474579,0.11816406,0.18548203,0.28104782,0.22634506,0.81324387,0.77661896,167,125
43,41,0.0003,0.0004,100.0,0.05404663,0.21369934,0.19041443,0.78964996,0.14257812,0.12760162,0.22047424,0.85328674,0.11376953,0.18488312,0.30274963,0.23283005,0.8023224,0.7480316,166,125
43,42,0.0015,-0.0004,100.0,0.07458496,0.2321167,0.1835556,0.7833328,0.13476562,0.1282959,0.20695496,0.8647461,0.10449219,0.18449402,0.3099861,0.23690414,0.7868042,0.73965836,165,125
43,43,-0.001,0.0002,100.0,0.110809326,0.24282074,0.18748474,0.78502655,0.12402344,0.12857819,0.1979065,0.88027954,0.09326172,0.18399048,0.30381012,0.23834229,0.7775841,0.74871445,164,125
43,44,0.001,0.0003,100.0,0.15737915,0.24144745,0.1961174,0.7980194,0.11376953,0.13017273,0.19481277,0.89515686,0.08886719,0.18338776,0.29022217,0.23847198,0.7844162,0.7584839,163,125
43,45,0.0047,0.0002,100.0,0.2069397,0.23654938,0.20244598,0.8176956,0.10839844,0.13451767,0.19398499,0.9027252,0.09716797,0.182827,0.27431107,0.24044418,0.8074684,0.7536659,162,125
43,46,-0.0006,-0.0002,100.0,0.24725342,0.23611832,0.2040062,0.8345337,0.107910156,0.14064407,0.19099426,0.89805603,0.11621094,0.18228531,0.25975037,0.24802399,0.83522034,0.7337036,161,125
43,47,-0.0004,-0.0,100.0,0.2673645,0.23661804,0.20395279,0.84194946,0.10888672,0.14572906,0.18333817,0.88227844,0.13916016,0.18162918,0.2499733,0.26080704,0.85245895,0.71232605,160,125
43,48,-0.0047,-0.0004,100.0,0.26852417,0.22879028,0.20732498,0.8403778,0.10986328,0.14790344,0.17126083,0.86265564,0.15771484,0.18064499,0.24591064,0.27277374,0.8511429,0.7054939,159,125
43,49,0.0019,0.0001,100.0,0.2635498,0.21069336,0.2148838,0.8347168,0.11279297,0.14780426,0.15778351,0.8475952,0.16699219,0.17912292,0.24385071,0.27766418,0.83410263,0.71811676,158,125
43,50,0.0035,0.0002,100.0,0.26428223,0.19213486,0.22109604,0.82971954,0.119140625,0.14694977,0.14751816,0.84065247,0.16552734,0.17736053,0.23804474,0.27380753,0.8099632,0.7399368,157,125
43,51,-0.0007,0.0003,100.0,0.2708435,0.18645477,0.21975899,0.8274689,0.1274414,0.14536285,0.14450836,0.83929443,0.15576172,0.17668533,0.22646332,0.26376343,0.7857933,0.7546272,156,125
43,52,0.002,0.0004,100.0,0.27352905,0.19751358,0.21069527,0.82673645,0.13574219,0.14173508,0.1504097,0.83813477,0.14355469,0.17861176,0.2143898,0.2514801,0.7635956,0.75390244,155,125
43,53,0.002,-0.0001,100.0,0.2633667,0.21382904,0.19876099,0.82366943,0.14257812,0.1357193,0.16340637,0.8335724,0.13671875,0.18309021,0.21092606,0.23875427,0.74227905,0.742157,154,125
43,54,-0.0018,0.0004,100.0,0.24139404,0.21648407,0.18781662,0.8151016,0.14746094,0.12929535,0.1782875,0.82662964,0.1352539,0.18794632,0.22049332,0.22339249,0.72211075,0.7280235,153,125
43,55,-0.0009,-0.0001,100.0,0.21759033,0.19400787,0.17930031,0.8026657,0.14990234,0.12571716,0.18824768,0.82180786,0.13476562,0.19083405,0.2395668,0.20285034,0.70687485,0.714798,152,125
43,56,0.001,-0.0004,100.0,0.20236206,0.15117645,0.17587662,0.7925873,0.15185547,0.12683487,0.18821716,0.82192993,0.12939453,0.19136047,0.26182175,0.18067169,0.70204544,0.70033264,151,125
43,57,-0.0012,0.0004,100.0,0.19876099,0.10575104,0.18170929,0.7900772,0.1538086,0.13154602,0.17843246,0.82476807,0.12060547,0.19084549,0.28214264,0.16659164,0.7105026,0.68434143,150,125
43,58,-0.0028,-0.0003,100.0,0.20013428,0.07762909,0.19746399,0.7946167,0.1538086,0.13684464,0.1648407,0.8255615,0.114746094,0.19028473,0.29529953,0.16809082,0.7288246,0.6729851,149,125
43,59,-0.0008,-0.0005,100.0,0.19616699,0.07810974,0.21814156,0.80146027,0.14990234,0.14046097,0.15453339,0.8214874,0.11621094,0.18948746,0.2971573,0.1826477,0.7480087,0.6747093,148,125
43,60,0.0006,-0.0001,100.0,0.18322754,0.106163025,0.23750305,0.806633,0.140625,0.14249039,0.15034866,0.81204224,0.12207031,0.18812561,0.2889328,0.19927979,0.7591858,0.69256973,147,125
43,61,-0.0005,0.0001,100.0,0.16906738,0.15232849,0.25153542,0.80898285,0.12841797,0.14418793,0.15100098,0.7980499,0.12939453,0.18670273,0.27606964,0.20680618,0.759449,0.7225113,146,125
43,62,-0.0029,-0.0,100.0,0.1651001,0.2048645,0.25630188,0.80778503,0.115722656,0.14569855,0.15552902,0.7828064,0.13574219,0.18618774,0.2627678,0.2000122,0.7526512,0.75606537,145,125
43,63,0.002,0.0002,100.0,0.17376709,0.25278473,0.24778366,0.8018646,0.10546875,0.14550781,0.16501236,0.7700348,0.140625,0.18704987,0.2503929,0.1812172,0.7458916,0.78126144,144,125
43,64,-0.0006,0.0,100.0,0.18658447,0.28658295,0.22786331,0.7934799,0.1015625,0.1420517,0.17929459,0.75909424,0.14404297,0.18869781,0.23997879,0.15916061,0.74518585,0.786293,143,125
43,65,0.0025,0.0004,100.0,0.19515991,0.3011589,0.20646858,0.79060364,0.10546875,0.13570023,0.1941185,0.74554443,0.14501953,0.18984985,0.23387146,0.14518356,0.75214005,0.7693291,142,125
43,66,0.0008,0.0002,100.0,0.20172119,0.30025482,0.19354057,0.80029297,0.11767578,0.12887955,0.2034378,0.7294922,0.14160156,0.18938065,0.23533249,0.14603043,0.76260376,0.7423439,141,125
43,67,-0.0011,-0.0001,100.0,0.215271,0.29455948,0.19050026,0.820076,0.13427734,0.12423706,0.20422745,0.71875,0.13623047,0.18704224,0.2464714,0.15817642,0.7692871,0.7205391,140,125
43,68,-0.0004,-0.0005,100.0,0.2383728,0.29229736,0.19166374,0.8393936,0.15283203,0.12263489,0.19846725,0.7205658,0.13183594,0.18346405,0.2647171,0.17083359,0.76760864,0.7095871,139,125
43,69,0.0007,0.0,100.0,0.2623291,0.29291153,0.19220352,0.84947205,0.16796875,0.12315369,0.19110107,0.73391724,0.1303711,0.17974472,0.28117752,0.17614746,0.7596626,0.70518875,138,125
43,70,-0.0005,0.0,100.0,0.27572632,0.29143524,0.19245529,0.8497467,0.1796875,0.124629974,0.18649292,0.75198364,0.13232422,0.17681885,0.2851715,0.1758461,0.7519455,0.7016907,137,125
43,71,-0.0,0.0002,100.0,0.27539062,0.2867279,0.19560814,0.84591675,0.18896484,0.12653732,0.1857605,0.76838684,0.13574219,0.17510986,0.27286148,0.17761993,0.74948883,0.6980591,136,125
43,72,-0.0008,-0.0001,100.0,0.26742554,0.2834015,0.20392227,0.8444443,0.20166016,0.1285553,0.18645477,0.7790375,0.13916016,0.17453766,0.251503,0.18675995,0.7528763,0.696846,135,125
43,73,-0.0015,0.0001,100.0,0.25845337,0.2869072,0.21731949,0.8471222,0.21728516,0.13002396,0.1855278,0.78227234,0.14111328,0.17475891,0.23447418,0.20249176,0.7600708,0.6998253,134,125
43,74,0.0012,0.0004,100.0,0.24865723,0.2976761,0.23365021,0.8479996,0.23046875,0.13014221,0.18355942,0.7802429,0.140625,0.1755104,0.23144531,0.22065735,0.769722,0.70534134,133,125
43,75,-0.0021,0.0001,100.0,0.23446655,0.3097725,0.24970627,0.83690643,0.23242188,0.12867737,0.18501663,0.77801514,0.13769531,0.17671204,0.2419815,0.2377739,0.7819481,0.7099762,132,125
43,76,-0.0012,-0.0001,100.0,0.2163086,0.31562805,0.2627449,0.80970764,0.22070312,0.12649536,0.19280624,0.7794342,0.13671875,0.17833328,0.25675583,0.25230026,0.7959099,0.71307373,131,125
43,77,-0.0037,-0.0002,100.0,0.20065308,0.3125496,0.27097702,0.7752533,0.20410156,0.12508011,0.20321655,0.7844391,0.14160156,0.18006897,0.26537704,0.26322937,0.8074837,0.7186279,130,125
43,78,0.0033,0.0004,100.0,0.19299316,0.30420685,0.27310753,0.7500763,0.18945312,0.12516403,0.20869064,0.7906647,0.15234375,0.18130493,0.26441574,0.26792908,0.8108635,0.7313347,129,125
43,79,0.0035,-0.0,100.0,0.19125366,0.29587936,0.26951027,0.7449951,0.1796875,0.12597656,0.20632935,0.79696655,0.16308594,0.18154526,0.25871277,0.26242828,0.8025322,0.75144196,128,125
43,80,0.0009,-0.0004,100.0,0.18911743,0.28931808,0.26377487,0.7566376,0.17285156,0.12606049,0.20196915,0.8045654,0.17041016,0.18092728,0.25678253,0.2458458,0.783371,0.77388,127,125
43,81,-0.0032,0.0003,100.0,0.18341064,0.2827034,0.26061058,0.7708664,0.16845703,0.12490463,0.20429611,0.81448364,0.17236328,0.18020248,0.2658081,0.22438431,0.75836945,0.79115677,126,125
43,82,0.0011,0.0001,100.0,0.17675781,0.27488327,0.26184464,0.77464294,0.16748047,0.12356949,0.21551514,0.8237915,0.16796875,0.18017197,0.28780365,0.20759583,0.73552704,0.79794693,125,125
43,83,0.0025,0.0002,100.0,0.17376709,0.2674408,0.26618767,0.76459503,0.171875,0.1235466,0.22899246,0.82528687,0.15917969,0.18114853,0.31702423,0.19961548,0.72211456,0.7952194,124,124
43,84,0.0022,-0.0002,100.0,0.17666626,0.26216888,0.2720089,0.74572754,0.17871094,0.12524414,0.23589706,0.8129883,0.1459961,0.18280792,0.34157562,0.19723892,0.71943283,0.78980255,123,123
43,85,-0.0003,-0.0001,100.0,0.18521118,0.25830078,0.27808952,0.72509,0.18359375,0.12759781,0.23255157,0.78848267,0.13085938,0.18447876,0.34985733,0.19706345,0.72246933,0.78925705,122,122
43,86,-0.0001,0.0001,100.0,0.19848633,0.25395966,0.2827034,0.7085037,0.18457031,0.12911987,0.22203064,0.76116943,0.118652344,0.18540192,0.33690262,0.20070267,0.7258034,0.7972069,121,121
43,87,-0.0006,0.0001,100.0,0.2156372,0.24907684,0.28447723,0.7007599,0.18017578,0.12906647,0.21084976,0.7420349,0.115722656,0.18507767,0.30653763,0.21001053,0.728672,0.81224823,120,120
43,88,-0.0043,-0.0001,100.0,0.234375,0.24539948,0.28402328,0.70536804,0.17285156,0.12802887,0.20465088,0.7371979,0.12646484,0.18360901,0.2695465,0.22013474,0.73379135,0.82860184,119,119
43,89,0.0,-0.0005,100.0,0.2519226,0.24464417,0.2833538,0.72146606,0.16894531,0.12755585,0.20478821,0.74531555,0.14892578,0.18170929,0.2396431,0.22190094,0.7422638,0.83815765,118,118
43,90,-0.0001,-0.0001,100.0,0.26589966,0.2473259,0.28348923,0.742012,0.17089844,0.12911987,0.2078247,0.7594757,0.1743164,0.18034363,0.22831345,0.21186829,0.7515335,0.8346863,117,117
43,91,-0.0002,0.0004,100.0,0.27267456,0.25216293,0.28341293,0.7585983,0.17871094,0.13264465,0.20875168,0.7710724,0.19384766,0.18001556,0.23997116,0.19738388,0.75883865,0.81814575,116,116
43,92,-0.0008,-0.0005,100.0,0.2672119,0.2557335,0.28202057,0.769104,0.1875,0.13619232,0.2048645,0.77420044,0.203125,0.18032074,0.26966476,0.1903801,0.7643585,0.79494476,115,115
43,93,-0.0036,0.0004,100.0,0.24777222,0.25345612,0.28042793,0.7776947,0.19384766,0.13759995,0.19751358,0.7685547,0.19873047,0.18026733,0.30555344,0.19732666,0.768898,0.77373886,114,114
43,94,0.0029,-0.0003,100.0,0.22146606,0.2416687,0.28119278,0.78728485,0.19726562,0.13654327,0.19120026,0.7598572,0.1821289,0.17932129,0.334877,0.21502304,0.77048874,0.75964355,113,113
43,95,0.0033,-0.0002,100.0,0.20162964,0.22049332,0.2856369,0.7953491,0.20019531,0.13446045,0.19041443,0.7562561,0.15966797,0.17795563,0.34874725,0.23370361,0.7660637,0.75068283,112,112
43,96,-0.0011,0.0002,100.0,0.19845581,0.19591904,0.29247665,0.7973099,0.20458984,0.1327095,0.19640732,0.76234436,0.13867188,0.17689133,0.34418106,0.24339294,0.7560158,0.7401657,111,111
43,97,-0.0045,-0.0004,100.0,0.21078491,0.17701721,0.29830933,0.79185486,0.2084961,0.1315155,0.2070427,0.77534485,0.12792969,0.17615128,0.3255272,0.2399292,0.744751,0.7246666,110,110
43,98,-0.001,-0.0005,100.0,0.22702026,0.16860962,0.2996235,0.7825241,0.20947266,0.13039017,0.21933746,0.7875061,0.12988281,0.17528152,0.30343628,0.22751236,0.736145,0.70944595,109,109
43,99,-0.0029,-0.0004,100.0,0.23321533,0.16742706,0.2956276,0.7750168,0.203125,0.12895966,0.23098373,0.7920532,0.1430664,0.17412949,0.28892136,0.21535492,0.729599,0.70363235,108,108
43,100,0.0047,0.0,100.0,0.22473145,0.16731644,0.2892189,0.7723923,0.19140625,0.12730789,0.24012375,0.7875061,0.16113281,0.17301178,0.28740692,0.21012878,0.72130203,0.7112045,107,107
43,101,-0.0007,-0.0003,100.0,0.2104187,0.16675186,0.28448105,0.7725601,0.18017578,0.12591553,0.2457161,0.77745056,0.17578125,0.17240906,0.2980194,0.21114731,0.7082863,0.72863007,106,106
43,102,0.0025,0.0002,100.0,0.20474243,0.1694336,0.28368378,0.7700043,0.1743164,0.12535477,0.24819565,0.7674408,0.1821289,0.17297363,0.31539917,0.21493149,0.6912117,0.7495384,105,105
43,103,-0.0021,0.0003,100.0,0.21426392,0.17884064,0.28713417,0.75995636,0.1772461,0.12591553,0.24858475,0.76153564,0.18310547,0.17520905,0.33081818,0.22285461,0.67471313,0.768383,104,104
43,104,0.0024,0.0004,100.0,0.23275757,0.19419098,0.29434013,0.7415924,0.18847656,0.12749481,0.24748993,0.7605133,0.18310547,0.17852402,0.3356781,0.23921204,0.6652603,0.780735,103,103
43,105,0.0036,-0.0003,100.0,0.24813843,0.2116661,0.30417824,0.7186661,0.20214844,0.1298294,0.24533081,0.76246643,0.18798828,0.18106842,0.32717896,0.2616539,0.66731644,0.7844238,102,102
43,106,-0.003,0.0001,100.0,0.25375366,0.22875595,0.31520653,0.6975937,0.21044922,0.13254547,0.24282074,0.7637634,0.19921875,0.18135834,0.30978012,0.2797966,0.6799507,0.78162,101,101
43,107,0.0004,-0.0004,100.0,0.25299072,0.24619293,0.326334,0.6835327,0.20996094,0.13488388,0.24099731,0.76026917,0.21386719,0.18006134,0.2905159,0.28616333,0.6962166,0.777256,100,100
43,108,0.0005,0.0004,100.0,0.2524109,0.26514816,0.33642578,0.6776581,0.20361328,0.13583374,0.24128723,0.7500763,0.22949219,0.17944717,0.27454758,0.2854538,0.7065735,0.77371216,99,99
43,109,0.0009,0.0003,100.0,0.25250244,0.28380585,0.3437519,0.67809296,0.19580078,0.1350174,0.24496078,0.7351837,0.24560547,0.18073273,0.26502228,0.29014587,0.70511246,0.76792145,98,98
43,110,0.0009,-0.0004,100.0,0.24954224,0.29858017,0.3465023,0.68149567,0.19384766,0.13315582,0.25157928,0.7197571,0.2602539,0.1824913,0.26462936,0.30706024,0.69415283,0.7553444,97,97
43,111,0.0037,0.0002,100.0,0.24551392,0.30815887,0.34344482,0.6834793,0.19921875,0.1314125,0.25880432,0.7077179,0.27392578,0.18238449,0.27478027,0.32967377,0.6827507,0.7365494,96,96
43,112,-0.0004,0.0002,100.0,0.24969482,0.3135376,0.33447075,0.6808548,0.21191406,0.1304779,0.26433563,0.7017517,0.28271484,0.18000793,0.29354095,0.3446045,0.680233,0.71816635,95,95
43,113,0.0009,0.0002,100.0,0.26867676,0.3136444,0.32113838,0.67487335,0.22705078,0.13061523,0.26739883,0.703598,0.28222656,0.17737198,0.31571198,0.34524536,0.6896782,0.7061081,94,94
43,114,-0.001,-0.0002,100.0,0.29888916,0.30358505,0.30586052,0.6698761,0.23925781,0.1320076,0.26789474,0.7142334,0.27197266,0.1765747,0.33562088,0.3373947,0.70536804,0.699131,93,93
43,115,0.002,0.0002,100.0,0.32937622,0.27954865,0.28969193,0.6681137,0.24658203,0.13456345,0.26578522,0.7331085,0.25634766,0.17773819,0.34957123,0.33118057,0.716053,0.6914711,92,92
43,116,0.0011,0.0,100.0,0.3496399,0.24463654,0.2719612,0.6682663,0.24707031,0.13737488,0.26257706,0.75642395,0.23925781,0.17929459,0.35588837,0.3294449,0.71312714,0.6815033,91,91
43,117,-0.0011,0.0002,100.0,0.355011,0.20794296,0.2538395,0.6685715,0.24169922,0.13895035,0.26188278,0.77726746,0.22460938,0.1795845,0.35416794,0.325943,0.69657135,0.67515564,90,90
43,118,-0.0014,0.0002,100.0,0.34814453,0.17913437,0.24163437,0.6689606,0.2368164,0.13819504,0.26639557,0.78855896,0.2163086,0.17798996,0.34630203,0.31367493,0.67284775,0.6798401,89,89
43,119,0.0012,-0.0005,100.0,0.33566284,0.16565704,0.24360275,0.67009735,0.2368164,0.13518143,0.27449417,0.7862854,0.2163086,0.17510986,0.33789825,0.2915573,0.649292,0.6974602,88,88
43,120,-0.003,0.0004,100.0,0.32299805,0.17264938,0.26174164,0.671875,0.24169922,0.13098907,0.2814064,0.7707367,0.22607422,0.1721344,0.33555603,0.26326752,0.6316223,0.7236328,87,87
43,121,0.0004,0.0002,100.0,0.31176758,0.19998932,0.2878933,0.6739273,0.24804688,0.12704468,0.28368378,0.7463989,0.24072266,0.16985703,0.34090424,0.2335968,0.6240463,0.75008774,86,86
43,122,0.0001,0.0004,100.0,0.3013916,0.23825836,0.30939293,0.6771164,0.25390625,0.124557495,0.28159714,0.72042847,0.2548828,0.168293,0.34806824,0.2078476,0.62882614,0.76651,85,85
43,123,0.0011,0.0004,100.0,0.29089355,0.2719841,0.3182087,0.6819229,0.25976562,0.124176025,0.27701187,0.6989136,0.2631836,0.16726685,0.34869766,0.1928978,0.64479065,0.76420593,84,84
43,124,0.0048,-0.0001,100.0,0.2793579,0.29037476,0.31477928,0.6845856,0.265625,0.12575531,0.27083588,0.6834717,0.26660156,0.16688156,0.34002304,0.19559097,0.6659508,0.74129486,83,83
43,125,-0.0013,0.0,100.0,0.2661438,0.29430008,0.30525017,0.6783142,0.2685547,0.12830734,0.26392746,0.6722412,0.26757812,0.16724396,0.3279419,0.21809006,0.6828842,0.7044945,82,82
43,126,-0.0007,0.0004,100.0,0.25186157,0.2917099,0.29610252,0.66147614,0.26708984,0.13026428,0.2595253,0.6641388,0.26904297,0.16809464,0.32176208,0.2540512,0.6880646,0.6656151,81,81
43,127,0.0009,0.0004,100.0,0.24008179,0.28800583,0.29053688,0.64208984,0.26220703,0.13031769,0.262146,0.66085815,0.27148438,0.16911697,0.32592773,0.2902298,0.68071747,0.63446045,80,80
43,128,-0.0046,0.0001,100.0,0.23693848,0.28256226,0.28886223,0.6319275,0.2578125,0.1285286,0.27368546,0.6648712,0.27392578,0.17040634,0.33720398,0.3142624,0.6659126,0.6133499,79,79
43,129,-0.002,-0.0002,100.0,0.24710083,0.27243805,0.29079056,0.63746643,0.2553711,0.1264267,0.29169846,0.67604065,0.2758789,0.1722374,0.34877777,0.32255936,0.64925385,0.59915924,78,78
43,130,0.0018,0.0002,100.0,0.2687378,0.25704193,0.29530907,0.6562195,0.2553711,0.12596512,0.3112259,0.6904907,0.27978516,0.17435837,0.3550415,0.32030487,0.6335182,0.59096146,77,77
43,131,0.0046,-0.0003,100.0,0.29507446,0.23955536,0.29933548,0.6788559,0.25439453,0.1278801,0.32792282,0.7015381,0.2866211,0.17575073,0.3536148,0.31490707,0.6199608,0.59233093,76,76
43,132,0.0015,0.0004,100.0,0.32025146,0.22494888,0.30020523,0.69371796,0.2524414,0.13095856,0.34036636,0.7030792,0.2939453,0.17532349,0.34682083,0.31142044,0.6105499,0.60547256,75,75
