unit_nr,time_cycles,setting_1,setting_2,setting_3,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,RUL_raw,RUL
39,61,-0.0004,-0.0001,100.0,0.5344316,0.4645119,0.4581019,0.54204535,0.33988917,0.09068747,0.45764944,0.57755315,0.38125595,0.13586721,0.49547982,0.4484817,0.5260399,0.49174824,67,67
39,62,0.0011,0.0002,100.0,0.5178765,0.46058244,0.46106848,0.5519755,0.34884858,0.09148655,0.464592,0.56652474,0.37899268,0.13369668,0.5018573,0.45069322,0.53368735,0.4833703,66,66
39,63,0.002,0.0001,100.0,0.49481356,0.45149893,0.47334877,0.55165577,0.3618402,0.09406778,0.4694076,0.5512773,0.37882757,0.1317778,0.5011493,0.45857245,0.54044616,0.48353437,65,65
39,64,0.0024,0.0004,100.0,0.47441435,0.44297972,0.4947595,0.53884864,0.37650514,0.09729719,0.47072163,0.5337423,0.38232517,0.13051973,0.49683684,0.46783584,0.5432453,0.48902786,64,64
39,65,-0.0017,0.0002,100.0,0.46533796,0.43859407,0.5206165,0.5184327,0.3899518,0.099709965,0.47072357,0.51813066,0.3886469,0.12926137,0.493512,0.47502866,0.5369461,0.49677104,63,63
39,66,0.0009,-0.0002,100.0,0.4716576,0.437786,0.5435282,0.50065506,0.39906442,0.1006447,0.47304174,0.5088551,0.39536542,0.12741284,0.4956578,0.47916043,0.51994526,0.5063523,62,62
39,67,0.001,-0.0004,100.0,0.48995844,0.43762818,0.5566041,0.49366754,0.40103087,0.10014482,0.47954696,0.50708014,0.4005665,0.12522829,0.50437117,0.4802592,0.49657467,0.5173628,61,61
39,68,-0.0007,0.0006,100.0,0.50981516,0.43571275,0.5561107,0.49711403,0.39491424,0.09830368,0.4882339,0.5093358,0.40355992,0.12337551,0.5149255,0.478076,0.47435173,0.5263408,60,60
39,69,0.0038,0.0003,100.0,0.5196856,0.43211207,0.54291195,0.5036718,0.3829037,0.09542407,0.49388823,0.5100686,0.40431717,0.12236926,0.5204315,0.47328028,0.46020204,0.52814007,59,59
39,70,0.0028,0.0006,100.0,0.5150027,0.42954963,0.5230325,0.50704694,0.36998233,0.09259959,0.49185333,0.50635356,0.40317112,0.12252305,0.5190304,0.46937174,0.45850536,0.52017444,58,58
39,71,-0.0011,-0.0003,100.0,0.5009804,0.43154526,0.50591254,0.5072034,0.36201927,0.09132101,0.4818961,0.5004218,0.40091676,0.12369793,0.5156845,0.47154137,0.469813,0.505109,57,57
39,72,-0.0009,-0.0,100.0,0.48782444,0.43890595,0.49923703,0.507172,0.36285427,0.09210518,0.46873194,0.49673095,0.39846924,0.12488008,0.516043,0.4815978,0.4896441,0.48982736,56,56
39,73,-0.0,0.0003,100.0,0.4843197,0.44784394,0.5042051,0.5071346,0.37193272,0.09370398,0.45929354,0.49659097,0.3963521,0.124711774,0.5202659,0.4935609,0.50972295,0.48069084,55,55
39,74,0.0002,0.0005,100.0,0.49391574,0.4533341,0.5160426,0.50424826,0.38478363,0.09410864,0.45891178,0.497458,0.39501834,0.12292886,0.52406806,0.4963334,0.52349746,0.47824797,54,54
39,75,0.0024,0.0003,100.0,0.51260024,0.45495185,0.5284561,0.49731582,0.39614362,0.092681676,0.46803212,0.49766186,0.39548483,0.12096304,0.5244641,0.48322925,0.53130734,0.4773425,53,53
39,76,0.0018,0.0005,100.0,0.5303318,0.45691824,0.537051,0.48885238,0.4025484,0.09130877,0.48166397,0.49877617,0.39894578,0.1207837,0.5230581,0.458929,0.5375576,0.47392628,52,52
39,77,0.0027,0.0004,100.0,0.5383541,0.4621586,0.5400767,0.48251694,0.40282992,0.0929239,0.49269363,0.50181407,0.40550557,0.123146504,0.5242503,0.43655172,0.5422352,0.47059646,51,51
39,78,-0.0047,0.0004,100.0,0.5366219,0.4688182,0.53838885,0.48053837,0.3979873,0.098457225,0.4966125,0.503558,0.41383326,0.12694772,0.53148806,0.42840824,0.5391231,0.47322392,50,50
39,79,-0.0012,0.0006,100.0,0.53342766,0.47267744,0.5354703,0.48347646,0.39110407,0.10546903,0.4939279,0.49894914,0.4224043,0.1300866,0.54448533,0.4383582,0.52428675,0.48243788,49,49
39,80,0.0035,0.0003,100.0,0.53814286,0.4708084,0.53608847,0.48985666,0.38620377,0.11021187,0.48880962,0.48676574,0.43043172,0.1309728,0.55828756,0.45992157,0.5024531,0.49093914,48,48
39,81,0.0017,-0.0,100.0,0.55421317,0.46343616,0.5428222,0.49528486,0.386109,0.11087138,0.48565882,0.4717829,0.43706617,0.12951413,0.5654514,0.4806871,0.4820915,0.4905021,47,47
39,82,0.0019,-0.0,100.0,0.5772331,0.4541986,0.5529045,0.4942576,0.39107394,0.108426146,0.48671284,0.4607418,0.4405175,0.1268697,0.5613859,0.49103805,0.46724653,0.480417,46,46
39,83,-0.0009,0.0001,100.0,0.59850645,0.4483271,0.55964035,0.48528835,0.39939058,0.10471949,0.4921054,0.4563355,0.4391452,0.124302424,0.5481923,0.49077812,0.45660594,0.46774486,45,45
39,84,-0.0013,-0.0002,100.0,0.61136335,0.44893208,0.55852437,0.47336847,0.4089666,0.1005679,0.50093305,0.45600364,0.43322238,0.12223164,0.5325776,0.48736715,0.4482004,0.46021134,44,44
39,85,-0.0017,0.0003,100.0,0.6149521,0.4548498,0.5515622,0.46531087,0.41795164,0.09597957,0.5116921,0.45609075,0.42510054,0.1201559,0.520416,0.48752862,0.44259304,0.46026242,43,43
39,86,0.0022,-0.0003,100.0,0.61215174,0.46278733,0.5447303,0.46345633,0.42478937,0.091481455,0.522372,0.45523843,0.41813865,0.11734382,0.5138008,0.4908912,0.44168428,0.46525988,42,42
39,87,0.0032,-0.0002,100.0,0.6052998,0.4718625,0.5426921,0.46528134,0.42932847,0.08844171,0.53113896,0.4536248,0.41566235,0.11380532,0.5121264,0.49155042,0.44515654,0.47113702,41,41
39,88,0.004,0.0004,100.0,0.5954022,0.484753,0.54681677,0.46702746,0.4336402,0.088002555,0.536989,0.45096976,0.41945973,0.11074711,0.51441896,0.48488644,0.44892722,0.47509214,40,40
39,89,0.0003,-0.0001,100.0,0.5836432,0.50301325,0.5554546,0.46567553,0.4400793,0.09010384,0.5392199,0.4463431,0.42828542,0.10979194,0.5200603,0.4722564,0.4481314,0.47619742,39,39
39,90,0.0016,-0.0002,100.0,0.5704596,0.5221799,0.5641252,0.4593338,0.44831765,0.09361478,0.53694534,0.43897983,0.43868345,0.111465074,0.5277948,0.45979238,0.4416106,0.47419232,38,38
39,91,-0.0013,-0.0003,100.0,0.55374336,0.5334612,0.5678486,0.44852072,0.4553032,0.09699306,0.5305623,0.42900935,0.44777787,0.11451725,0.5353498,0.4538112,0.43309066,0.46761388,37,37
39,92,-0.0031,-0.0,100.0,0.5319098,0.5311344,0.5656374,0.43677723,0.45817617,0.098635525,0.52390265,0.41842836,0.45452303,0.11691736,0.541277,0.45645908,0.42819083,0.45489392,36,36
39,93,-0.0013,-0.0002,100.0,0.50999844,0.51803565,0.5618731,0.428212,0.45652762,0.09722785,0.5230226,0.41129848,0.4583694,0.11748539,0.54688156,0.46424535,0.42978644,0.43860507,35,35
39,94,0.0042,0.0005,100.0,0.4987875,0.50283736,0.56231064,0.42427358,0.45194188,0.09270135,0.53118944,0.4110764,0.45825136,0.11655714,0.55513406,0.47113135,0.43539572,0.42576537,34,34
39,95,-0.0006,0.0004,100.0,0.5048375,0.49159467,0.56919044,0.42367226,0.4462985,0.08699138,0.5456854,0.41706938,0.4536629,0.115235,0.56709296,0.47342187,0.43978393,0.42161182,33,33
39,96,-0.001,0.0003,100.0,0.52326137,0.48389208,0.5805652,0.42475593,0.44097343,0.08315224,0.5611774,0.4248175,0.44610515,0.11407957,0.57987934,0.47110596,0.440488,0.42547646,32,32
39,97,-0.0037,0.0003,100.0,0.5417036,0.47788155,0.5929995,0.42603934,0.4372002,0.083107546,0.57580495,0.43023002,0.43882066,0.112551205,0.58868223,0.46599925,0.4395256,0.43369958,31,31
39,98,-0.0028,0.0001,100.0,0.5498329,0.47524607,0.60369503,0.42496282,0.43658483,0.08616839,0.5916816,0.43252787,0.43524912,0.109749466,0.5909304,0.46126887,0.43923593,0.44246548,30,30
39,99,-0.0017,-0.0001,100.0,0.5453401,0.47850055,0.6110304,0.41909844,0.44093096,0.089702986,0.60924214,0.43332973,0.4378909,0.10554516,0.58846354,0.46203977,0.4379625,0.44666377,29,29
39,100,-0.0015,-0.0004,100.0,0.533798,0.48715165,0.61528116,0.40953958,0.45073012,0.09123544,0.62405777,0.43365726,0.4475605,0.10075408,0.5852048,0.47296503,0.4310838,0.44129896,28,28
39,101,0.0034,0.0,100.0,0.5236605,0.4994522,0.61881,0.40094858,0.46330506,0.090120114,0.6309741,0.43202573,0.46220052,0.09625335,0.5828867,0.49298945,0.4160505,0.4268184,27,27
39,102,0.0007,0.0,100.0,0.5198104,0.515473,0.6241776,0.39762303,0.473514,0.087532304,0.6295294,0.42556205,0.47673655,0.09230321,0.5799558,0.5135695,0.3957278,0.40956706,26,26
39,103,0.0002,-0.0001,100.0,0.5211308,0.53575456,0.63233995,0.4008299,0.47770867,0.08517642,0.62362194,0.41324118,0.48604617,0.08886554,0.5748552,0.52457166,0.37688062,0.39531448,25,25
39,104,0.001,-0.0,100.0,0.5244509,0.55780345,0.6424843,0.40911755,0.47675258,0.08422956,0.61670583,0.3977992,0.4889335,0.08615445,0.5695153,0.5229474,0.3654911,0.38553086,24,24
39,105,-0.002,-0.0003,100.0,0.5302288,0.57616705,0.65216845,0.41884297,0.47432294,0.08512508,0.60888404,0.38445842,0.4884894,0.084516294,0.5688065,0.51508695,0.36274055,0.38056982,23,23
39,106,0.0064,0.0006,100.0,0.5429391,0.58724725,0.6584632,0.42504454,0.47304168,0.08745494,0.5992334,0.37772453,0.4887421,0.08416188,0.57655036,0.5107305,0.36373276,0.38168085,22,22
39,107,-0.0004,-0.0002,100.0,0.5649916,0.5932163,0.6614619,0.42463344,0.47354355,0.089760475,0.59008443,0.37836862,0.49163613,0.085326776,0.59243333,0.515304,0.3600561,0.38751772,21,21
39,108,0.0007,-0.0,100.0,0.59131026,0.5996302,0.66589344,0.41942182,0.47648424,0.08999428,0.58708006,0.3822104,0.49675363,0.08811796,0.6126906,0.5275342,0.34648842,0.39200634,20,20
39,109,0.0023,-0.0002,100.0,0.6119122,0.60852325,0.67604554,0.41445985,0.4835502,0.086743034,0.5940124,0.3816941,0.5029723,0.09169976,0.63326114,0.54223686,0.3271406,0.38811228,19,19
39,110,-0.0003,0.0005,100.0,0.62098366,0.6149079,0.68941903,0.41248634,0.49596727,0.08019797,0.60905516,0.36971968,0.5101654,0.09410553,0.65249646,0.55397147,0.3132702,0.37286025,18,18
39,111,0.0021,0.0,100.0,0.62340957,0.6118482,0.6987432,0.41049796,0.5122924,0.072231196,0.62719405,0.34448385,0.519192,0.09345549,0.6713837,0.55883294,0.3134493,0.34926236,17,17
39,112,-0.0011,0.0001,100.0,0.6313404,0.5998021,0.70080197,0.40241238,0.52784866,0.065640874,0.6449359,0.312552,0.53020537,0.08940773,0.690993,0.55574447,0.3261389,0.32484588,16,16
39,113,0.0014,-0.0,100.0,0.65303546,0.58935267,0.7002402,0.3852152,0.5373735,0.06278203,0.66149354,0.28568843,0.5414082,0.083374016,0.70954263,0.5488352,0.3415176,0.30673093,15,15
39,114,-0.0039,0.0003,100.0,0.6851621,0.5919585,0.703848,0.36240378,0.5396829,0.064303644,0.6771539,0.27201456,0.55004865,0.07743259,0.7231646,0.5471066,0.34962404,0.29605016,14,14
39,115,-0.0006,0.0001,100.0,0.7164509,0.60784334,0.7133461,0.34126958,0.53929305,0.068938084,0.6927914,0.26984826,0.5548793,0.07312468,0.7305831,0.5572127,0.3471638,0.28783697,13,13
39,116,0.003,0.0006,100.0,0.7375663,0.6256828,0.72505385,0.3264213,0.5417295,0.07433033,0.7101356,0.2704776,0.55773014,0.07105982,0.7355155,0.57603914,0.33789006,0.2773169,12,12
39,117,-0.0025,-0.0003,100.0,0.74660724,0.6344222,0.7349392,0.31623223,0.5477517,0.0781658,0.7297629,0.2659022,0.562551,0.07105818,0.7423367,0.5936266,0.32775113,0.26577863,11,11
39,118,-0.0035,0.0004,100.0,0.7471698,0.63300484,0.7426177,0.30623156,0.5539698,0.07917105,0.7483504,0.25386015,0.5725497,0.072205625,0.7501258,0.6030687,0.32031783,0.2597524,10,10
39,119,0.0011,-0.0002,100.0,0.7440059,0.6286863,0.7510433,0.2946272,0.5581536,0.07756061,0.7600101,0.2376715,0.58753496,0.073049925,0.753277,0.6044858,0.3163209,0.26480377,9,9
39,120,0.0003,-0.0003,100.0,0.7405407,0.62927216,0.7628657,0.28310496,0.5617009,0.07454564,0.76154566,0.22281043,0.6034175,0.07238836,0.748017,0.6011295,0.3155644,0.2802642,8,8
39,121,0.0003,-0.0002,100.0,0.7386759,0.6377136,0.7772342,0.27302083,0.5676837,0.071525574,0.756073,0.21309114,0.614665,0.07003933,0.7371371,0.59683335,0.31720993,0.29971883,7,7
39,122,-0.0014,-0.0001,100.0,0.7403475,0.6513121,0.7903231,0.26263577,0.578429,0.069688484,0.75112987,0.20884061,0.6184185,0.06663576,0.72838163,0.59705645,0.3181337,0.31622759,6,6
39,123,0.0007,0.0002,100.0,0.74927956,0.66418195,0.7986089,0.24916941,0.5942328,0.069610864,0.7531518,0.2071875,0.6165046,0.062693365,0.7286633,0.6062929,0.31318265,0.32644895,5,5
39,124,-0.0044,0.0005,100.0,0.76881105,0.67155546,0.8007277,0.23314224,0.61264044,0.070649184,0.76334053,0.2027186,0.61338276,0.058133855,0.7389705,0.62173766,0.29902953,0.3294835,4,4
39,125,0.0062,0.0002,100.0,0.7955534,0.67310995,0.79702884,0.21830428,0.6289383,0.07121252,0.7784915,0.1889746,0.61268795,0.052750446,0.7535903,0.63327116,0.27811137,0.32334113,3,3
39,126,0.0036,0.0002,100.0,0.8172749,0.6729333,0.78941363,0.20617667,0.6383106,0.07026582,0.79500395,0.16239296,0.61556417,0.046921164,0.76409703,0.6326157,0.25829497,0.30533907,2,2
39,127,0.0004,0.0001,100.0,0.82135206,0.67633915,0.7812983,0.19360718,0.6385545,0.06827032,0.8109115,0.12624736,0.62082446,0.041645817,0.7652168,0.62079966,0.24778172,0.27666035,1,1
39,128,-0.0029,0.0002,100.0,0.8060709,0.68566114,0.7758111,0.17775874,0.6315298,0.06638146,0.82477534,0.08949054,0.6261669,0.037846107,0.75794625,0.6055855,0.24915522,0.24431087,0,0
40,1,0.0012,0.0,100.0,0.48258495,0.46368754,0.4982896,0.50678897,0.30916417,0.14197135,0.4209032,0.545737,0.3106424,0.18823022,0.44422498,0.46420074,0.40954524,0.49413463,187,125
40,2,0.0015,0.0001,100.0,0.49517843,0.44958356,0.48101845,0.52261114,0.3271297,0.1449252,0.41004255,0.5403527,0.32331005,0.19098087,0.44811913,0.4531518,0.44271424,0.5272072,186,125
40,3,0.0031,-0.0002,100.0,0.5013814,0.43952778,0.46232024,0.5442909,0.3410061,0.14741908,0.3988959,0.5305502,0.3326371,0.19167976,0.4559042,0.4468618,0.47680986,0.5546832,185,125
40,4,-0.0012,0.0001,100.0,0.49793205,0.4342238,0.45098537,0.5678384,0.34632802,0.14906523,0.38851798,0.51909083,0.33799404,0.19007903,0.465443,0.44476566,0.50135094,0.57027185,184,125
40,5,0.0021,-0.0,100.0,0.48659712,0.4334168,0.45203236,0.5892559,0.3430267,0.14961182,0.38072577,0.51016724,0.34172386,0.18757267,0.47463933,0.44579345,0.5122339,0.5719068,183,125
40,6,0.0034,0.0001,100.0,0.4726963,0.4366495,0.46271342,0.60773224,0.33508572,0.14931764,0.37935326,0.5057858,0.34692466,0.18584333,0.48252174,0.4515979,0.5144419,0.5610287,182,125
40,7,0.0022,0.0004,100.0,0.46116686,0.44172475,0.47669742,0.6240394,0.3272077,0.14933026,0.38766214,0.50542974,0.3551229,0.18550628,0.48742285,0.4645212,0.5152978,0.54256576,181,125
40,8,0.0025,-0.0,100.0,0.45313156,0.44401297,0.48994854,0.6361097,0.32158643,0.15102966,0.40424436,0.50911397,0.3655904,0.18627048,0.48601165,0.48218834,0.5165881,0.5247002,180,125
40,9,0.0016,-0.0004,100.0,0.44613895,0.43940225,0.50102895,0.63823867,0.31775004,0.15469976,0.4230449,0.5185121,0.37601748,0.18767789,0.4762699,0.49661577,0.51461315,0.5151035,179,125
40,10,0.0005,0.0,100.0,0.4384147,0.42853135,0.5079287,0.6259511,0.31498972,0.15903033,0.43719748,0.53419435,0.3835619,0.18909489,0.46089047,0.50013554,0.5064911,0.5156682,178,125
40,11,0.0002,0.0004,100.0,0.43238464,0.4170565,0.50796914,0.60178655,0.31405115,0.16193657,0.4423578,0.55328596,0.38600457,0.1896296,0.4463024,0.4913063,0.49418908,0.5217844,177,125
40,12,-0.0036,0.0004,100.0,0.43302244,0.41096,0.50166017,0.57566035,0.31604123,0.16192456,0.43840358,0.57104427,0.38303873,0.18890071,0.4383953,0.4744575,0.48238498,0.52712375,176,125
40,13,0.0008,0.0001,100.0,0.44310567,0.41190556,0.49435735,0.5583592,0.32049856,0.15914948,0.4298156,0.5842559,0.37658083,0.18769829,0.43914357,0.45471644,0.47426978,0.5279619,175,125
40,14,-0.0005,0.0005,100.0,0.4600559,0.41659936,0.4918206,0.5539307,0.32547233,0.15562369,0.42293438,0.5925262,0.3691539,0.18723027,0.44613147,0.43464372,0.47022188,0.5230443,174,125
40,15,-0.0023,0.0001,100.0,0.47652727,0.41927248,0.4944752,0.5579756,0.32943064,0.15412603,0.42095482,0.5968417,0.36187965,0.18769929,0.45489,0.41520697,0.46924803,0.51252884,173,125
40,16,-0.0004,-0.0004,100.0,0.48493877,0.4152131,0.49708033,0.5622676,0.3326615,0.15598384,0.4223587,0.5977419,0.3545155,0.18803802,0.46243525,0.3983578,0.47010753,0.49935788,172,125
40,17,-0.0006,0.0002,100.0,0.4828922,0.40445638,0.4939366,0.56114066,0.33674505,0.15952693,0.4246824,0.5951125,0.347338,0.1871838,0.46886992,0.38759288,0.47127053,0.4894094,171,125
40,18,0.0006,0.0003,100.0,0.47392377,0.39316824,0.4841597,0.5550729,0.34252834,0.16138351,0.42779756,0.58918345,0.3422246,0.18532382,0.47574037,0.38570717,0.4715826,0.48716474,170,125
40,19,-0.0033,-0.0004,100.0,0.4636439,0.38965607,0.47195563,0.5486223,0.34877527,0.15981644,0.43225402,0.58094436,0.341402,0.18363594,0.48367622,0.3925564,0.47109482,0.4923199,169,125
40,20,0.0019,0.0002,100.0,0.45671475,0.39743412,0.4617538,0.54460317,0.3535637,0.15639408,0.43666592,0.5717684,0.34510088,0.18301801,0.4913235,0.4060734,0.47004306,0.5023212,168,125
40,21,-0.0004,0.0003,100.0,0.45595014,0.41282097,0.45385543,0.54172385,0.35677275,0.15413553,0.4391991,0.56347096,0.35082433,0.18344855,0.49482003,0.42452523,0.46780032,0.51563126,167,125
40,22,-0.0029,0.0001,100.0,0.46188956,0.42927667,0.44557515,0.53859407,0.35975808,0.15465397,0.44049057,0.5585677,0.35528335,0.18442369,0.48910928,0.44567028,0.46455136,0.530255,166,125
40,23,-0.0006,0.0004,100.0,0.47320643,0.4423105,0.43551588,0.5371159,0.36255026,0.15743409,0.44291764,0.55901265,0.35670143,0.18549322,0.4732711,0.46438923,0.4631825,0.5419718,165,125
40,24,0.0017,-0.0003,100.0,0.4872611,0.45010033,0.42546216,0.53980047,0.36276427,0.1610937,0.4476151,0.56399137,0.35491577,0.18629406,0.45470914,0.47451606,0.4674441,0.54748553,164,125
40,25,0.0019,-0.0001,100.0,0.49953264,0.45192498,0.41892883,0.5459386,0.35771087,0.16446865,0.45357874,0.56992227,0.35025936,0.18645325,0.44453993,0.47382882,0.4781576,0.54828924,163,125
40,26,-0.0034,-0.0004,100.0,0.50412244,0.44789732,0.41840273,0.5527934,0.34669378,0.16680461,0.4589094,0.5737098,0.3434028,0.18575263,0.44783983,0.46547332,0.49148577,0.5488295,162,125
40,27,0.0011,-0.0003,100.0,0.4972903,0.43978608,0.42320812,0.5592897,0.331468,0.16795175,0.46197248,0.5761671,0.3359627,0.18447287,0.45999628,0.45531267,0.5004961,0.55117947,161,125
40,28,0.0021,-0.0002,100.0,0.48169297,0.43066153,0.43030924,0.5669125,0.31588718,0.16867295,0.4624561,0.5812155,0.33051556,0.18350454,0.47181788,0.4492374,0.49988776,0.55380267,160,125
40,29,0.0028,0.0004,100.0,0.4666623,0.4236364,0.4378861,0.5771632,0.305117,0.17006437,0.46200383,0.5907073,0.32924876,0.18383169,0.47606766,0.45071653,0.49103418,0.55533177,159,125
40,30,-0.0005,-0.0001,100.0,0.46214512,0.42166144,0.44705793,0.58827406,0.3029065,0.17223863,0.46261615,0.6004302,0.33207095,0.18564452,0.47054914,0.45784003,0.48187324,0.5563505,158,125
40,31,-0.0,0.0003,100.0,0.47079468,0.42716584,0.45916668,0.5944492,0.30826566,0.1737901,0.46414635,0.6025831,0.33648765,0.18813159,0.45881024,0.46306026,0.48101428,0.55677724,157,125
40,32,0.0009,-0.0001,100.0,0.48646176,0.43972448,0.4731382,0.5897089,0.31602514,0.17277054,0.46462688,0.59264004,0.33996457,0.19035962,0.44908857,0.45795518,0.49165964,0.55454224,156,125
40,33,0.0035,-0.0004,100.0,0.4999948,0.45417732,0.48679578,0.57404613,0.32164192,0.16832992,0.4628558,0.5738823,0.34211653,0.19216774,0.44973087,0.43995363,0.50994295,0.5484369,155,125
40,34,0.002,0.0,100.0,0.5050845,0.46251714,0.4989597,0.55499643,0.32465434,0.16170233,0.459559,0.55559796,0.34428823,0.19388616,0.46269196,0.41521457,0.5279532,0.53999627,154,125
40,35,-0.0014,-0.0002,100.0,0.49970627,0.45890513,0.5084958,0.5416795,0.3270474,0.15575159,0.45630312,0.5460793,0.3481096,0.19540642,0.48168752,0.39445895,0.5390349,0.5307881,153,125
40,36,-0.0016,0.0005,100.0,0.4859744,0.44394186,0.512753,0.5373729,0.32955116,0.15323222,0.45411575,0.5457577,0.3549961,0.19613574,0.49832782,0.38461336,0.54142797,0.51920563,152,125
40,37,-0.002,0.0003,100.0,0.47000834,0.42502618,0.5090742,0.53836083,0.33080173,0.15496615,0.4527686,0.5472144,0.36512086,0.19588949,0.50953084,0.3839922,0.53734,0.5026967,151,125
40,38,0.0021,-0.0002,100.0,0.45914352,0.4120008,0.49781382,0.5389002,0.32990566,0.15936488,0.4509849,0.54344475,0.3750239,0.19517556,0.51768565,0.38606143,0.52954036,0.48404035,150,125
40,39,0.0021,0.0,100.0,0.45662603,0.4105775,0.48289236,0.53616595,0.32824028,0.16352956,0.44825113,0.5354143,0.37794644,0.19433858,0.52475804,0.3874862,0.5199597,0.4730686,149,125
40,40,-0.0018,-0.0001,100.0,0.45947728,0.41860038,0.46923745,0.53094393,0.32782882,0.16504471,0.44636557,0.52894765,0.36952043,0.19298394,0.5287309,0.3916744,0.51040393,0.47869778,148,125
40,41,0.0013,0.0004,100.0,0.4622718,0.4284409,0.45977077,0.52533567,0.32916805,0.16336042,0.44773543,0.5254564,0.35309818,0.19068298,0.5265247,0.40400565,0.50220114,0.4991591,147,125
40,42,0.0004,0.0001,100.0,0.46191448,0.4336524,0.45486927,0.52080077,0.33152103,0.15992972,0.4522655,0.520237,0.3378525,0.18790226,0.51874405,0.42424843,0.49473265,0.5226025,146,125
40,43,-0.0002,-0.0004,100.0,0.45829254,0.4338044,0.45470533,0.51791805,0.33400986,0.15699452,0.45734233,0.51004124,0.33168712,0.18581516,0.5098193,0.44518688,0.48624727,0.53719354,145,125
40,44,0.001,0.0001,100.0,0.45221782,0.43308207,0.46085772,0.5171637,0.33544478,0.1561428,0.46068385,0.49837798,0.33648798,0.18534508,0.5038129,0.4591105,0.47649032,0.5386047,144,125
40,45,-0.0021,0.0001,100.0,0.44428152,0.43493497,0.4739037,0.5194564,0.334306,0.15785357,0.46209303,0.4928038,0.34867153,0.18663564,0.50143385,0.46384415,0.46722057,0.5296067,143,125
40,46,0.0034,-0.0004,100.0,0.435519,0.43912256,0.48988533,0.5253117,0.33024994,0.16177863,0.4627931,0.49883646,0.36232907,0.18915269,0.5008707,0.46113846,0.46104404,0.5167117,142,125
40,47,0.0009,0.0003,100.0,0.4281234,0.4433869,0.5011951,0.53295463,0.3252618,0.166824,0.46359205,0.51550674,0.37226176,0.19193397,0.49982786,0.45232388,0.46078274,0.50690883,141,125
40,48,0.0007,-0.0001,100.0,0.42507592,0.4468035,0.50233155,0.5381251,0.32246554,0.1712422,0.46336207,0.53492457,0.37632856,0.19386877,0.49647895,0.43921325,0.4679808,0.5032139,140,125
40,49,-0.0012,-0.0001,100.0,0.42871627,0.45120683,0.49484092,0.53715587,0.3234349,0.17339468,0.45921463,0.54757553,0.3759892,0.1941782,0.4901177,0.42727563,0.4801881,0.5023393,139,125
40,50,0.0015,-0.0005,100.0,0.4389085,0.4591098,0.48639515,0.5304112,0.32670814,0.17260963,0.44882765,0.5496577,0.37375045,0.19297083,0.48147404,0.42299268,0.49080694,0.49938154,138,125
40,51,-0.0006,-0.0004,100.0,0.45226142,0.46917835,0.48454878,0.52222323,0.329222,0.1693822,0.43320405,0.54498816,0.3699526,0.19133718,0.47207865,0.4274415,0.493739,0.4951015,137,125
40,52,0.0022,-0.0001,100.0,0.4639613,0.47429103,0.49051893,0.51749444,0.32928395,0.16527712,0.41751668,0.54037833,0.36281085,0.1906022,0.46387547,0.43522772,0.4892985,0.4960513,136,125
40,53,0.0007,0.0003,100.0,0.4707442,0.46703407,0.4980034,0.5185176,0.32758906,0.16265446,0.4086319,0.5399691,0.3513816,0.19122781,0.4590899,0.44003934,0.48484913,0.5066999,135,125
40,54,0.0043,-0.0003,100.0,0.47196746,0.44829053,0.49818683,0.5245331,0.32517585,0.16347349,0.4106053,0.5426445,0.33756053,0.19247168,0.45829123,0.43956906,0.48773727,0.5229715,134,125
40,55,0.0005,-0.0004,100.0,0.46922776,0.4281565,0.48746115,0.5330782,0.32167894,0.16764924,0.42206424,0.5436341,0.32531816,0.1932426,0.4589724,0.43562576,0.4974601,0.5348916,133,125
40,56,0.0022,0.0004,100.0,0.4662238,0.4171585,0.4711684,0.5408464,0.31671607,0.17290494,0.43773782,0.5396667,0.3183805,0.1932269,0.45857415,0.4318504,0.5063961,0.53548956,132,125
40,57,0.001,0.0001,100.0,0.4665994,0.41840038,0.45916992,0.5441081,0.31204024,0.1766194,0.45188525,0.53326446,0.31829557,0.19304906,0.4585804,0.43135065,0.50782436,0.52641946,131,125
40,58,0.0019,0.0001,100.0,0.46940666,0.42838725,0.4578209,0.54010737,0.31071085,0.17776065,0.4603755,0.5306525,0.32409284,0.19342475,0.46297872,0.43404445,0.50135416,0.51534426,130,125
40,59,-0.0004,0.0001,100.0,0.46859857,0.44222456,0.4664672,0.5289709,0.31431907,0.17711139,0.46160346,0.53520924,0.33305904,0.19449587,0.47263506,0.43583518,0.49112007,0.5093825,129,125
40,60,-0.003,0.0005,100.0,0.45973888,0.45587257,0.47955453,0.5141184,0.32189667,0.17602491,0.4572778,0.5444919,0.34161693,0.19612558,0.48303935,0.43305507,0.48103386,0.5107461,128,125
40,61,-0.0008,0.0002,100.0,0.44635707,0.46497428,0.48971736,0.5006607,0.33076504,0.17519943,0.45158222,0.55380404,0.3465854,0.1984565,0.48815712,0.428269,0.47265813,0.5160352,127,125
40,62,0.0017,0.0005,100.0,0.43747276,0.46508786,0.4902827,0.49273688,0.33777875,0.17457357,0.44809437,0.5608483,0.34706506,0.20156646,0.48546973,0.4283908,0.46670413,0.51835513,126,125
